index	word	sentence1	sentence2	start1	start2	end1	end2	label
2612	tea	Would you like some tea?	Would you be a dear and get me a cup of tea, please?	20	40	23	43	1
2613	focus	Please focus on your studies and not on your hobbies.	Focus on passing the test.	7	0	12	5	1
2614	sign	Those clouds show little sign of raining soon.	Signs of disease are objective, whereas symptoms are subjective.	25	0	29	5	1
2615	shift	We'll have to shift these boxes to the downtown office.	Shift one's attention.	14	0	19	5	1
2616	turn	Turn your palm this way.	The company turned a good profit after a year.	0	12	4	18	0
2617	make	Make an estimate.	Can you make me an omelette?	0	8	4	12	0
2618	go	This sofa won't go with the chairs.	We should go farther in this matter.	16	10	18	12	0
2619	allow	To allow a son to be absent.	Mandela was allowed few visitors in prison.	3	12	8	19	0
2620	get	She didn't get to Chicago until after midnight.	The blow got him in the back.	11	9	14	12	0
2621	foulness	Mouths which speak such foulness must be cleansed.	He understood the foulness of sin.	24	18	32	26	1
2622	bed	Slices of hard-boiled egg on a bed of spinach.	Sea bed.	31	4	34	7	0
2623	space	They stopped at an open space in the jungle.	It all happened in the space of 10 minutes.	24	23	29	28	0
2624	chair	He put his coat over the back of the chair and sat down.	All I need to weather a snowstorm is hot coffee, a warm fire, a good book and a comfortable chair.	37	92	42	97	1
2625	enemy	Rally together against a common enemy.	The enemy attacked at dawn.	32	4	37	9	1
2626	do	Do nothing.	Will $100 do?	0	10	2	12	0
2627	street	Walk down the street.	He lives on Nassau Street.	14	19	20	25	1
2628	mean	I didn't mean to knock your tooth out.	I meant to take the car in for a smog check, but it slipped my mind.	9	2	13	7	1
2629	approach	To approach the city.	He was an admirable poet, and thought even to have approached Homer. -- Sir William Temple.	3	51	11	61	1
2630	way	Come this way and I'll show you a shortcut.	He said he was looking for the way out.	10	31	13	34	1
2631	shade	An achievement that puts everything else in the shade.	His brother's success left him in the shade.	48	38	53	43	1
2632	acquisition	The acquisition of wealth.	The acquisition of sports equipment can be fun in itself.	4	4	15	15	1
2633	feeling	He had a great feeling for music.	The house gave me a feeling of dread.	15	20	22	27	0
2634	run	Don't run that software unless you have permission.	They ran twenty blood tests on me and they still don't know what's wrong.	6	5	9	8	1
2635	break	Break a branch from a tree.	Twigs break off of those branches easily.	0	6	5	11	1
2636	summer	We like to summer in the Mediterranean.	My family always summered at the seashore.	11	17	17	25	1
2637	interception	He resorted to the interception of his daughter's letters.	He claimed that the interception of one missile by another would be impossible.	19	20	31	32	1
2638	scale	The scale of the map.	The scale of the model.	4	4	9	9	1
2639	ulteriority	A terrible feeling of ulteriority.	Their conversation was limited to ulteriorities.	22	34	33	47	1
2640	point	Life has lost its point.	Get to the point.	18	11	23	16	1
2641	come	Come out of the closet!	He came from France.	0	3	4	7	1
2642	deal	He's a master of the business deal.	We need to finalise the deal with Henderson by midnight.	30	24	34	28	1
2643	nose	Red Rum only won by a nose.	My horse lost the race by a nose.	22	28	26	32	1
2644	shed	Shed your clothes.	He shed his image as a pushy boss.	0	3	4	7	1
2645	leak	A leak in a roof.	The leaks by Chelsea Manning showed the secrets of the US military.	2	4	6	9	0
2646	day	After that day she never trusted him again.	I've been here for 2 days and a bit.	11	21	14	25	1
2647	breath	I could hear the breath of the runner behind me.	The child's breath came quickly and unevenly.	17	12	23	18	1
2648	raise	Raise a family.	Chew with your mouth shut -- were you raised in a barn?	0	38	5	44	1
2649	see	We had to see a psychiatrist.	He saw action in Viet Nam.	10	3	13	6	0
2650	range	The plains lay just beyond the mountain range.	The valley was between two ranges of hills.	40	27	45	33	1
2651	play	Play cards.	Play games.	0	0	4	4	1
2652	mouth	The jar had a wide mouth.	They built a fire at the mouth of the cave.	19	25	24	30	0
2653	drift	Drift the cattle herds westwards.	The laborers drift from one town to the next.	0	13	5	18	0
2654	cover	The grant doesn't cover my salary.	The President covered the fact that he bugged the offices in the White House.	18	14	23	21	0
2655	wear	The tires showed uneven wear.	She bought it for everyday wear.	24	27	28	31	0
2656	make	Make merry.	She makes like an actress.	0	4	4	9	0
2657	court	The noblemen visited the queen in her court.	The king will visit the duke's court.	38	31	43	36	1
2658	dozen	I ordered two dozen doughnuts.	Pack the shirts in dozens, please.	14	19	19	25	1
2659	patch	I lost my locket in this patch of grass here.	The world economy had a rough patch in the 1930s.	25	30	30	35	1
2660	side	He never left my side.	They always sat on the right side of the church.	17	29	21	33	1
2661	drop	A drop of each sample was analyzed.	Put three drops of oil into the mixture.	2	10	6	15	1
2662	skeleton	The battalion was a mere skeleton of its former self.	There must be a skeleton somewhere in that family's closet.	25	16	33	24	0
2663	support	He does not support his natural children.	The government supports the arts in several ways.	12	15	19	23	1
2664	bed	The track bed had washed away.	Sea bed, river bed, lake bed.	10	4	13	7	0
2665	vegetate	After a hard day's work, I vegetate in front of the television.	The fields vegetate vigorously.	27	11	35	19	0
2666	know	We know this movie.	This flower is known as a Peruvian Lily.	3	15	7	20	1
2667	border	A solid border around a table of figures.	The border between Canada and USA is the longest in the world.	8	4	14	10	0
2668	snap	To snap a fastener.	Snap your fingers.	3	0	7	4	1
2669	head	Under the head of minor Roman poets.	They shot 20 head of quail.	10	13	14	17	0
2670	mark	Mark homework.	This sign marks the border.	0	10	4	15	0
2671	personification	She is the personification of optimism.	The Grim Reaper is a personification of death.	11	21	26	36	1
2672	mouth	Open your mouth and say 'aah', directed the doctor.	He stuffed his mouth with candy.	10	15	15	20	1
2673	blight	Too much rain may blight the garden with mold.	This vine never blights.	18	16	24	23	1
2674	describe	The feeling is difficult to describe, but not unpleasant.	Discreet Italian police described it in a manner typically continental.	28	24	36	33	1
2675	appearance	It was Bernhardt's last appearance in America.	A person makes his appearance as an historian, an artist, or an orator.	24	19	34	29	1
2676	operation	They paid taxes on every stage of the operation.	A multinational operation.	38	16	47	25	1
2677	faith	He cherished the faith of a good woman.	A member of his own faith contradicted him.	17	20	22	25	0
2678	mean	You never understand what I mean!	Happiness means everything.	28	10	32	15	0
2679	rub	Rub my hands.	I rubbed the cloth over the glass.	0	2	3	8	1
2680	score	The player with the highest score is the winner.	The winning score came with less than a minute left to play.	28	12	33	17	1
2681	side	He is on the purchasing side of the business.	The patient was bleeding on the right side.	24	38	28	42	0
2682	bitch	Karma's a bitch.	My bitch just had puppies: they're so cute!	10	3	15	8	0
2683	cover	Does my policy cover accidental loss?	Cover the meat with a lot of gravy.	15	0	20	5	0
2684	spring	He will hold office until the spring of next year.	You can visit me in the spring, when the weather is bearable.	30	24	36	30	1
2685	life	He could no longer cope with the complexities of life.	Get a life.	49	6	53	10	0
2686	hold	Hold your temper.	Hold your tongue.	0	0	4	4	1
2687	see	You have to be a good observer to see all the details.	He is blind -- he can not see.	34	26	37	29	1
2688	label	We laughed at her because the label was still on her new sweater.	The label says this silk scarf should not be washed in the washing machine.	30	4	35	9	1
2689	leave	Leave it as is.	Leave the young fawn alone.	0	0	5	5	1
2690	grate	Grate carrots and onions.	Grate nutmeg.	0	0	5	5	1
2691	command	General Smith was placed in command.	An admiral in command.	28	14	35	21	1
2692	turn	Turn a key.	The hillside behind our house isn't generally much to look at, but once all the trees turn it's gorgeous.	0	86	4	90	0
2693	show	He bet $2 on number six to show.	I showed the customer the glove section.	27	2	31	8	0
2694	head	They shot 20 head of quail.	A reduction in the assessment per head of sheep.	13	34	17	38	1
2695	product	We've got to sell a lot of product by the end of the month.	That store offers a variety of products.	27	31	34	39	1
2696	come	Come down here!	He came through the door.	0	3	4	7	1
2697	brighten	The paint will brighten the room.	She brightened when I changed the subject.	15	4	23	14	1
2698	drop	He had a drop too much to drink.	Put three drops of oil into the mixture.	9	10	13	15	1
2699	come	Come into the room.	Come with me to the Casbah.	0	0	4	4	1
2700	title	His title to fame.	He kept the title to his car in the glove compartment.	4	12	9	17	0
2701	bend	The stick does not bend.	Bend the rod.	19	0	23	4	0
2702	machine	The boxer was a magnificent fighting machine.	The war machine.	37	8	44	15	0
2703	stick	Stick some feathers in the turkey before you serve it.	Stick around and you will learn something!	0	0	5	5	0
2704	feel	I feel that he doesn't like me.	I felt my way cautiously through the dangerous business maneuver.	2	2	6	6	0
2705	capital	The Welsh government claims that Cardiff is Europe's youngest capital.	Washington D.C. is the capital of the United States of America.	62	23	69	30	1
2706	vagueness	These terms were used with a vagueness that suggested little or no thought about what each might convey.	The Conservative manifesto is a model of vagueness.	29	41	38	50	1
2707	neighborhood	My neighborhood voted for Bush.	It is a friendly neighborhood.	3	17	15	29	1
2708	take	How should I take this message?	He was often taken to be a man of means.	13	13	17	18	1
2709	time	The judge leniently granted a sentence with no hard time.	He is doing time in the county jail.	52	12	56	16	1
2710	leave	She didn't leave until midnight.	At what time does your train leave?	11	29	16	34	1
2711	story	Our shop was on the fourth story of the building, so we had to install an elevator.	The story of exposure to lead.	27	4	32	9	0
2712	flatten	As there was a lot of damage, we chose the heavy roller to flatten the pitch.	Mary would flatten the dough before rolling it into pretzels.	59	11	66	18	1
2713	work	Work one's muscles.	My personal trainer works me hard.	0	20	4	25	1
2714	smile	She's got a perfect smile.	He has a sinister smile.	20	18	25	23	1
2715	put	He put all his efforts into this job.	She put too much emphasis on her the last statement.	3	4	6	7	1
2716	game	He thought of his painting as a game that filled his empty time.	His life was all fun and games.	32	25	36	30	1
2717	close	Close up an umbrella.	Her arms closed around her long lost relative.	0	9	5	15	0
2718	floor	The pit floor showed where a ring of post holes had been.	The floor of a cave served the refugees as a home.	8	4	13	9	1
2719	side	They always sat on the right side of the church.	The Confederate side was prepared to attack.	29	16	33	20	0
2720	place	If you were in my place what would you do?	He has a special place in my thoughts.	18	17	23	22	0
2721	supplant	Will online dictionaries ever supplant paper dictionaries?	The computer has supplanted the slide rule.	30	17	38	27	1
2722	get	We'll get them!	This time I got him.	6	12	9	15	1
2723	connect	This computer will connect well to the network.	These computers connected well.	19	16	26	25	1
